report_date,environment_type,falcon_instance,functional_domain,k8s_cluster,karpenter_status,cpu_packing_percent
2025-11-30,prod,aws-prod16-eunorth1,core1,sam-restricted6,Karpenter_Disabled,34.754234517452105
2025-11-30,prod,aws-prod22-apnortheast3,core1,sam-restricted1,Karpenter_Disabled,34.9026405361164
2025-11-30,prod,aws-prod21-useast2,core1,sam-restricted1,Karpenter_Disabled,34.9848688474376
2025-11-30,prod,aws-prod19-eusouth1,core1,sam-restricted1,Karpenter_Disabled,35.064269881761504
2025-11-30,prod,aws-prod2-apsouth1,core1,sam-restricted8,Karpenter_Disabled,35.2503953130618
2025-11-30,prod,aws-prod21-useast2,core1,sam-restricted15,Karpenter_Disabled,35.2973199002082
2025-11-30,prod,aws-prod1-useast1,core1,sam-restricted7,Karpenter_Disabled,35.3164264267586
2025-11-30,prod,aws-prod14-apnortheast2,einstein,sam-restricted1,Karpenter_Disabled,35.3326575714876
2025-11-30,prod,aws-prod3-eucentral1,core1,sam-restricted6,Karpenter_Disabled,35.3373533491769
2025-11-30,dev,aws-dev2-uswest2,apiq,sam-restricted2,Karpenter_Disabled,35.3429256844092
2025-11-30,prod,aws-prod21-useast2,einstein,sam-restricted1,Karpenter_Disabled,35.3548831159628
2025-11-30,prod,aws-prod20-ilcentral1,einstein,sam-restricted1,Karpenter_Disabled,35.4170399298265
2025-11-30,prod,aws-prod19-eusouth1,einstein,sam-restricted1,Karpenter_Disabled,35.4302363377907
2025-11-30,test,perf1-useast2,core1,sam-restricted5,Karpenter_Disabled,35.437434679780104
2025-11-30,prod,aws-prod16-eunorth1,einstein,sam-restricted1,Karpenter_Disabled,35.5381482725692
2025-11-30,prod,aws-prod21-useast2,core1,sam-restricted3,Karpenter_Disabled,35.6028793724021
2025-11-30,prod,aws-prod1-useast1,core1,sam-restricted9,Karpenter_Disabled,35.6374892457555
2025-11-30,prod,aws-prod18-mecentral1,einstein,sam-restricted1,Karpenter_Disabled,35.6602344870275
2025-11-30,prod,aws-prod17-apsoutheast3,einstein,sam-restricted1,Karpenter_Disabled,35.6911084049532
2025-11-30,prod,aws-prod12-euwest3,einstein,sam-restricted1,Karpenter_Disabled,35.699559316181904
2025-11-30,prod,aws-prod27-useast1,foundation,sam-log-mon1,Karpenter_Disabled,35.7009012782178
2025-11-30,prod,aws-prod2-apsouth1,einstein,sam-restricted1,Karpenter_Disabled,35.7433224775964
2025-11-30,prod,aws-prod5-uswest2,core2,sam-restricted11,Karpenter_Disabled,35.7639976690984
2025-11-30,prod,aws-prod1-useast1,core1,sam-restricted4,Karpenter_Disabled,35.7931973077132
2025-11-30,prod,aws-prod4-apsoutheast2,einstein,sam-restricted1,Karpenter_Disabled,35.806415616086404
2025-11-30,prod,aws-prod3-eucentral1,einstein,sam-restricted1,Karpenter_Disabled,35.817024454958
2025-11-30,prod,aws-prod10-apsoutheast1,einstein,sam-restricted1,Karpenter_Disabled,35.9206982976089
2025-11-30,prod,aws-prod21-useast2,core1,sam-restricted5,Karpenter_Disabled,35.974977109163405
2025-11-30,prod,aws-prod21-useast2,core1,sam-restricted4,Karpenter_Disabled,36.006698265471
2025-11-30,prod,aws-prod5-uswest2,einstein,sam-restricted1,Karpenter_Disabled,36.016488511271
2025-11-30,prod,aws-prod1-useast1,core1,sam-restricted5,Karpenter_Disabled,36.1105928904684
2025-11-30,prod,aws-prod1-useast1,einstein,sam-restricted1,Karpenter_Disabled,36.1709378526445
2025-11-30,prod,aws-prod3-eucentral1,core1,sam-restricted3,Karpenter_Disabled,36.2972977838154
2025-11-30,prod,aws-prod1-useast1,core1,sam-restricted3,Karpenter_Disabled,36.3012340334672
2025-11-30,prod,aws-prod0-uswest2,security,sam-mgmt-truth1,Karpenter_Disabled,36.7420401954065
2025-11-30,prod,aws-prod5-uswest2,core2,sam-restricted13,Karpenter_Disabled,36.763576704989
2025-11-30,prod,aws-prod1-useast1,core1,sam-restricted1,Karpenter_Disabled,36.819743296831
2025-11-30,prod,aws-prod21-useast2,core1,sam-restricted2,Karpenter_Disabled,36.8268356454764
2025-11-30,prod,aws-prod11-saeast1,core1,sam-restricted1,Karpenter_Disabled,36.9716847660864
2025-11-30,prod,aws-prod12-euwest3,core1,sam-restricted1,Karpenter_Disabled,37.0297172532135
2025-11-30,prod,aws-prod5-uswest2,core2,sam-restricted7,Karpenter_Disabled,37.0529063812108
2025-11-30,prod,aws-prod8-cacentral1,core1,sam-restricted2,Karpenter_Disabled,37.1215548360295
2025-11-30,dev,aws-dev4-uswest2,fire98,sam-restricted1,Karpenter_Disabled,37.1609900141589
2025-11-30,prod,aws-prod5-uswest2,core2,sam-restricted10,Karpenter_Disabled,37.1782884239673
2025-11-30,test,test1-uswest2,core4,sam-bigdata6,Karpenter_Disabled,37.1816833044855
2025-11-30,prod,aws-prod2-apsouth1,core1,sam-restricted6,Karpenter_Disabled,37.184481134434
2025-11-30,prod,aws-prod13-euwest2,core1,sam-restricted5,Karpenter_Disabled,37.3006831195645
2025-11-30,prod,aws-prod2-apsouth1,core1,sam-restricted4,Karpenter_Disabled,37.418811826337404
2025-11-30,prod,aws-prod3-eucentral1,uengage1,sam-restricted1,Karpenter_Disabled,37.5036375661375
2025-11-30,prod,aws-prod2-apsouth1,core1,sam-restricted3,Karpenter_Disabled,37.5936362118502
2025-11-30,prod,aws-prod3-eucentral1,core1,sam-restricted1,Karpenter_Disabled,37.6111494328606
2025-11-30,prod,aws-prod3-eucentral1,core1,sam-restricted4,Karpenter_Disabled,37.6290604431436
2025-11-30,prod,aws-prod24-apsouth2,core1,sam-restricted1,Karpenter_Disabled,37.631315030413404
2025-11-30,prod,aws-prod5-uswest2,core1,sam-restricted6,Karpenter_Disabled,37.7404709981381
2025-11-30,prod,aws-prod5-uswest2,core1,sam-restricted2,Karpenter_Disabled,37.7478631294356
2025-11-30,prod,aws-prod21-useast2,core1,sam-restricted7,Karpenter_Disabled,37.8082470295382
2025-11-30,dev,fdev1-uswest2,foundation,sam-processing3,Karpenter_Disabled,37.8479365907333
2025-11-30,prod,aws-prod5-uswest2,core2,sam-restricted3,Karpenter_Disabled,37.9404838038228
2025-11-30,prod,aws-prod5-uswest2,core1,sam-restricted3,Karpenter_Disabled,37.961939605674004
2025-11-30,prod,aws-prod2-apsouth1,core1,sam-restricted5,Karpenter_Disabled,38.2188815527558
2025-11-30,prod,aws-prod11-saeast1,core1,sam-restricted2,Karpenter_Disabled,38.2411972715829
2025-11-30,prod,aws-prod16-eunorth1,core1,sam-restricted4,Karpenter_Disabled,38.2430968600522
2025-11-30,prod,aws-prod5-uswest2,core2,sam-restricted4,Karpenter_Disabled,38.264044660585604
2025-11-30,prod,aws-prod16-eunorth1,core1,sam-restricted2,Karpenter_Disabled,38.305974127526
2025-11-30,prod,aws-prod3-eucentral1,core1,sam-restricted2,Karpenter_Disabled,38.3589866802592
2025-11-30,esvc,aws-esvc2-uswest2,monitoring-regional,sam-log-mon1,Karpenter_Disabled,38.4085239093291
2025-11-30,prod,aws-prod2-apsouth1,core1,sam-restricted1,Karpenter_Disabled,38.427136088518004
2025-11-30,prod,aws-prod16-eunorth1,core1,sam-restricted3,Karpenter_Disabled,38.4511534002694
2025-11-30,prod,aws-prod16-eunorth1,core1,sam-restricted5,Karpenter_Disabled,38.5124180706798
2025-11-30,prod,aws-prod5-uswest2,core1,sam-restricted7,Karpenter_Disabled,38.5127038641471
2025-11-30,prod,aws-prod21-useast2,core1,sam-restricted13,Karpenter_Disabled,38.5501381522716
2025-11-30,prod,aws-prod3-eucentral1,core1,sam-restricted7,Karpenter_Disabled,38.5707744185345
2025-11-30,stage,aws-stage1-useast2,foundation,sam-log-mon2,Karpenter_Disabled,38.5936509873187
2025-11-30,esvc,aws-esvc1-useast2,devx-prod,sam-processing2,Karpenter_Disabled,38.6029262241745
2025-11-30,prod,aws-prod22-apnortheast3,edge,sam-processing1,Karpenter_Disabled,38.7152241701801
2025-11-30,prod,aws-prod5-uswest2,core2,sam-restricted6,Karpenter_Disabled,38.745530451371
2025-11-30,prod,aws-prod9-apnortheast1,edge,sam-processing1,Karpenter_Disabled,38.7784611131778
2025-11-30,prod,aws-prod8-cacentral1,core1,sam-restricted1,Karpenter_Disabled,38.8010589135665
2025-11-30,prod,aws-prod5-uswest2,core1,sam-restricted8,Karpenter_Disabled,38.8015532843906
2025-11-30,esvc,aws-esvc1-useast2,foundation,sam-log-mon2,Karpenter_Disabled,38.940532838318504
2025-11-30,prod,aws-prod4-apsoutheast2,edge,sam-processing1,Karpenter_Disabled,39.054612905187604
2025-11-30,prod,aws-prod22-apnortheast3,foundation,sam-log-mon2,Karpenter_Disabled,39.11108883931
2025-11-30,prod,aws-prod9-apnortheast1,foundation,sam-log-mon2,Karpenter_Disabled,39.135326369038005
2025-11-30,prod,aws-prod8-cacentral1,foundation,sam-log-mon2,Karpenter_Disabled,39.1355660329856
