report_date,environment_type,falcon_instance,functional_domain,k8s_cluster,karpenter_status,cpu_packing_percent
2025-03-31,esvc,aws-esvc3-uswest2,foundation,sam-logging-monitoring1,Karpenter_Disabled,34.806841456034995
2025-03-31,prod,aws-prod5-uswest2,core1,sam-restricted3,Karpenter_Disabled,34.82895178946559
2025-03-31,prod,aws-prod2-apsouth1,core1,sam-restricted3,Karpenter_Disabled,34.8523910871806
2025-03-31,prod,aws-prod5-uswest2,core2,sam-restricted11,Karpenter_Disabled,34.95949652777784
2025-03-31,prod,aws-prod13-euwest2,core1,sam-restricted6,Karpenter_Disabled,35.06543388649091
2025-03-31,prod,aws-prod9-apnortheast1,core1,sam-restricted1,Karpenter_Disabled,35.08800100332023
2025-03-31,prod,aws-prod21-useast2,core1,sam-restricted1,Karpenter_Disabled,35.194534828125555
2025-03-31,prod,aws-prod0-uswest2,security,sam-mgmt-truth1,Karpenter_Disabled,35.394288530328865
2025-03-31,prod,aws-prod5-uswest2,core2,sam-restricted10,Karpenter_Disabled,35.46736778948139
2025-03-31,prod,aws-prod21-useast2,core1,sam-restricted3,Karpenter_Disabled,35.54830977728337
2025-03-31,prod,aws-prod13-euwest2,core1,sam-restricted5,Karpenter_Disabled,35.67008851897941
2025-03-31,prod,aws-prod5-uswest2,core2,sam-restricted6,Karpenter_Disabled,35.69568651120543
2025-03-31,prod,aws-prod5-uswest2,core1,sam-restricted4,Karpenter_Disabled,35.7144373618583
2025-03-31,prod,aws-prod5-uswest2,core1,sam-restricted2,Karpenter_Disabled,35.75961912109551
2025-03-31,prod,aws-prod21-useast2,core1,sam-restricted2,Karpenter_Disabled,35.98124328397642
2025-03-31,prod,aws-prod16-eunorth1,core1,sam-restricted6,Karpenter_Disabled,36.06558060913774
2025-03-31,prod,aws-prod5-uswest2,core2,sam-restricted3,Karpenter_Disabled,36.0731530363194
2025-03-31,prod,aws-prod1-useast1,core1,sam-restricted5,Karpenter_Disabled,36.08684985555653
2025-03-31,prod,aws-prod3-eucentral1,core1,sam-restricted1,Karpenter_Disabled,36.27732029132504
2025-03-31,prod,aws-prod1-useast1,core1,sam-restricted10,Karpenter_Disabled,36.29525606996366
2025-03-31,prod,aws-prod3-eucentral1,core1,sam-restricted4,Karpenter_Disabled,36.31347831142261
2025-03-31,prod,aws-prod5-uswest2,core1,sam-restricted6,Karpenter_Disabled,36.32202825684331
2025-03-31,prod,aws-prod5-uswest2,core2,sam-restricted8,Karpenter_Disabled,36.46049290471321
2025-03-31,prod,aws-prod1-useast1,core1,sam-restricted1,Karpenter_Disabled,36.52860988516802
2025-03-31,stage,aws-stage1-useast2,cdp1,sam-restricted1,Karpenter_Disabled,36.55081327402754
2025-03-31,prod,aws-prod2-apsouth1,core1,sam-restricted4,Karpenter_Disabled,36.59092577266271
2025-03-31,prod,aws-prod1-useast1,cdp1,sam-restricted1,Karpenter_Disabled,36.63917596953313
2025-03-31,prod,aws-prod2-apsouth1,core1,sam-restricted6,Karpenter_Disabled,36.64775097391226
