report_date,environment_type,falcon_instance,functional_domain,k8s_cluster,karpenter_status,cpu_packing_percent
2025-10-31,prod,aws-prod19-eusouth1,core1,sam-restricted1,Karpenter_Disabled,35.05152485155707
2025-10-31,stage,aws-stage1-useast2,fieldservice,sam-processing1,Karpenter_Enabled,35.105425128822134
2025-10-31,stage,aws-stage1-useast2,core1,sam-bigdata2,Karpenter_Disabled,35.19749076821118
2025-10-31,prod,aws-prod1-useast1,core1,sam-restricted4,Karpenter_Disabled,35.22360261241958
2025-10-31,prod,aws-prod2-apsouth1,core1,sam-restricted8,Karpenter_Disabled,35.24484258404306
2025-10-31,prod,aws-prod21-useast2,core1,sam-restricted15,Karpenter_Disabled,35.24811730493975
2025-10-31,prod,aws-prod20-ilcentral1,einstein,sam-restricted1,Karpenter_Disabled,35.27742978764435
2025-10-31,prod,aws-prod21-useast2,core1,sam-restricted5,Karpenter_Disabled,35.44591022999524
2025-10-31,esvc,aws-esvc2-uswest2,monitoring-regional,sam-log-mon1,Karpenter_Disabled,35.57770826032961
2025-10-31,prod,aws-prod5-uswest2,core2,sam-restricted11,Karpenter_Disabled,35.64634895356987
2025-10-31,prod,aws-prod1-useast1,core1,sam-restricted3,Karpenter_Disabled,35.81194532934917
2025-10-31,prod,aws-prod21-useast2,core1,sam-restricted3,Karpenter_Disabled,35.861900238279866
2025-10-31,prod,aws-prod21-useast2,core1,sam-restricted4,Karpenter_Disabled,35.94662490649876
2025-10-31,prod,aws-prod1-useast1,core1,sam-restricted9,Karpenter_Disabled,35.99718530145447
2025-10-31,prod,aws-prod13-euwest2,edge,sam-processing1,Karpenter_Disabled,36.007314117517666
2025-10-31,prod,aws-prod5-uswest2,core2,sam-restricted13,Karpenter_Disabled,36.070959127430505
2025-10-31,prod,aws-prod1-useast1,tableau,sam-processing4,Karpenter_Disabled,36.118583290203844
2025-10-31,prod,aws-prod1-useast1,core1,sam-restricted5,Karpenter_Disabled,36.252457314936635
2025-10-31,prod,aws-prod3-eucentral1,core1,sam-restricted7,Karpenter_Disabled,36.26927764101669
2025-10-31,prod,aws-prod1-useast1,ecom1,sam-restricted1,Karpenter_Disabled,36.40289554473709
2025-10-31,prod,aws-prod3-eucentral1,core1,sam-restricted3,Karpenter_Disabled,36.43640767446359
2025-10-31,prod,aws-prod21-useast2,core1,sam-restricted2,Karpenter_Disabled,36.46585678034055
2025-10-31,prod,aws-prod3-eucentral1,core1,sam-restricted6,Karpenter_Disabled,36.473518777989824
2025-10-31,prod,aws-prod16-eunorth1,core1,sam-restricted6,Karpenter_Disabled,36.502315602258165
2025-10-31,prod,aws-prod11-saeast1,core1,sam-restricted1,Karpenter_Disabled,36.64161726468531
2025-10-31,test,perf1-useast2,cdp1,sam-restricted1,Karpenter_Disabled,36.666240498546706
2025-10-31,prod,aws-prod12-euwest3,core1,sam-restricted1,Karpenter_Disabled,36.80146932281758
2025-10-31,prod,aws-prod5-uswest2,core2,sam-restricted7,Karpenter_Disabled,36.80223231403271
2025-10-31,prod,aws-prod5-uswest2,core2,sam-restricted10,Karpenter_Disabled,36.81319983189474
